img_path,inst_id,local_id,bbox,label
07642575.jpg,Citroen-text_0006,11,"[465, 435, 515, 449]",Citroen-text
07642576.jpg,Citroen-text_0008,11,"[346, 196, 505, 217]",Citroen-text
07642576.jpg,Citroen-text_0009,11,"[325, 361, 485, 389]",Citroen-text
07642576.jpg,Citroen-text_0011,11,"[530, 409, 568, 423]",Citroen-text
07642577.jpg,Citroen-text_0013,11,"[287, 270, 407, 282]",Citroen-text
07642577.jpg,Citroen-text_0014,11,"[340, 384, 452, 404]",Citroen-text
07642577.jpg,Citroen-text_0015,11,"[285, 418, 314, 433]",Citroen-text
07642578.jpg,Citroen-text_0017,11,"[404, 344, 496, 356]",Citroen-text
07642578.jpg,Citroen-text_0018,11,"[343, 470, 442, 487]",Citroen-text
07642579.jpg,Citroen-text_0022,11,"[266, 181, 379, 200]",Citroen-text
07642579.jpg,Citroen-text_0023,11,"[296, 299, 409, 318]",Citroen-text
07642591.jpg,Citroen-text_0026,11,"[354, 293, 438, 314]",Citroen-text
07642593.jpg,Citroen-text_0029,11,"[290, 370, 370, 390]",Citroen-text
07630469.jpg,Citroen-text_0031,11,"[444, 329, 498, 344]",Citroen-text
07630469.jpg,Citroen-text_0032,11,"[447, 410, 514, 438]",Citroen-text
07630472.jpg,Citroen-text_0033,11,"[410, 318, 466, 332]",Citroen-text
07630472.jpg,Citroen-text_0034,11,"[336, 439, 412, 464]",Citroen-text
07630475.jpg,Citroen-text_0035,11,"[394, 276, 472, 297]",Citroen-text
07630475.jpg,Citroen-text_0036,11,"[342, 419, 445, 446]",Citroen-text
07630477.jpg,Citroen-text_0037,11,"[446, 330, 498, 344]",Citroen-text
07630477.jpg,Citroen-text_0038,11,"[446, 410, 514, 433]",Citroen-text
07630480.jpg,Citroen-text_0039,11,"[468, 318, 535, 337]",Citroen-text
07630480.jpg,Citroen-text_0040,11,"[464, 427, 549, 454]",Citroen-text
07630482.jpg,Citroen-text_0041,11,"[399, 242, 494, 265]",Citroen-text
07630482.jpg,Citroen-text_0042,11,"[370, 398, 494, 438]",Citroen-text
07630485.jpg,Citroen-text_0043,11,"[390, 201, 486, 221]",Citroen-text
07630485.jpg,Citroen-text_0044,11,"[237, 409, 368, 445]",Citroen-text
07630496.jpg,Citroen-text_0045,11,"[394, 277, 469, 296]",Citroen-text
07630496.jpg,Citroen-text_0046,11,"[342, 416, 442, 451]",Citroen-text
07630497.jpg,Citroen-text_0047,11,"[391, 192, 486, 227]",Citroen-text
07630497.jpg,Citroen-text_0048,11,"[239, 409, 370, 448]",Citroen-text
07630522.jpg,Citroen-text_0050,11,"[302, 572, 531, 669]",Citroen-text
07630522.jpg,Citroen-text_0051,11,"[339, 1227, 445, 1312]",Citroen-text
07630525.jpg,Citroen-text_0052,11,"[487, 324, 589, 351]",Citroen-text
07630525.jpg,Citroen-text_0053,11,"[508, 441, 605, 471]",Citroen-text
07630531.jpg,Citroen-text_0056,11,"[288, 276, 397, 307]",Citroen-text
07630531.jpg,Citroen-text_0057,11,"[368, 384, 474, 412]",Citroen-text
07630532.jpg,Citroen-text_0061,11,"[224, 893, 496, 989]",Citroen-text
07630532.jpg,Citroen-text_0063,11,"[555, 615, 724, 809]",Citroen-text
07630571.jpg,Citroen-text_0065,11,"[477, 183, 583, 210]",Citroen-text
07630571.jpg,Citroen-text_0066,11,"[514, 299, 610, 322]",Citroen-text
07630574.jpg,Citroen-text_0069,11,"[277, 260, 392, 293]",Citroen-text
07630574.jpg,Citroen-text_0070,11,"[346, 371, 452, 404]",Citroen-text
07630580.jpg,Citroen-text_0074,11,"[401, 306, 481, 337]",Citroen-text
07591778.jpg,Citroen-text_0079,11,"[458, 317, 531, 342]",Citroen-text
07591778.jpg,Citroen-text_0080,11,"[425, 443, 526, 474]",Citroen-text
07591779.jpg,Citroen-text_0081,11,"[481, 195, 575, 219]",Citroen-text
07591779.jpg,Citroen-text_0082,11,"[481, 346, 604, 383]",Citroen-text
07591780.jpg,Citroen-text_0083,11,"[362, 303, 440, 317]",Citroen-text
07591780.jpg,Citroen-text_0084,11,"[376, 432, 484, 456]",Citroen-text
07591781.jpg,Citroen-text_0085,11,"[314, 429, 403, 460]",Citroen-text
07591781.jpg,Citroen-text_0086,11,"[416, 302, 480, 326]",Citroen-text
07591798.jpg,Citroen-text_0089,11,"[489, 339, 645, 363]",Citroen-text
07591798.jpg,Citroen-text_0090,11,"[168, 382, 223, 402]",Citroen-text
07591799.jpg,Citroen-text_0092,11,"[375, 238, 527, 262]",Citroen-text
07591799.jpg,Citroen-text_0093,11,"[377, 386, 522, 415]",Citroen-text
07591799.jpg,Citroen-text_0094,11,"[557, 436, 592, 453]",Citroen-text
07591799.jpg,Citroen-text_0095,11,"[313, 434, 350, 447]",Citroen-text
07591800.jpg,Citroen-text_0096,11,"[454, 262, 551, 279]",Citroen-text
07591800.jpg,Citroen-text_0097,11,"[464, 363, 559, 387]",Citroen-text
07591839.jpg,Citroen-text_0100,11,"[399, 293, 494, 314]",Citroen-text
07591840.jpg,Citroen-text_0101,11,"[200, 220, 302, 290]",Citroen-text
07591840.jpg,Citroen-text_0102,11,"[338, 813, 513, 909]",Citroen-text
07591842.jpg,Citroen-text_0103,11,"[350, 1009, 559, 1054]",Citroen-text
07591842.jpg,Citroen-text_0104,11,"[269, 415, 377, 446]",Citroen-text
07591844.jpg,Citroen-text_0105,11,"[375, 202, 540, 223]",Citroen-text
07591844.jpg,Citroen-text_0106,11,"[372, 367, 527, 389]",Citroen-text
07591844.jpg,Citroen-text_0107,11,"[559, 417, 600, 433]",Citroen-text
07649032.jpg,Citroen-text_0112,11,"[309, 935, 524, 972]",Citroen-text
07649032.jpg,Citroen-text_0113,11,"[302, 658, 470, 694]",Citroen-text
07649032.jpg,Citroen-text_0114,11,"[539, 464, 619, 490]",Citroen-text
07649032.jpg,Citroen-text_0117,11,"[210, 1002, 257, 1021]",Citroen-text
07649032.jpg,Citroen-text_0118,11,"[577, 997, 620, 1021]",Citroen-text
07596179.jpg,Citroen-text_0119,11,"[178, 420, 306, 457]",Citroen-text
07596179.jpg,Citroen-text_0120,11,"[303, 253, 395, 278]",Citroen-text
07649038.jpg,Citroen-text_0121,11,"[493, 359, 623, 392]",Citroen-text
07649038.jpg,Citroen-text_0123,11,"[158, 395, 203, 433]",Citroen-text
07596181.jpg,Citroen-text_0126,11,"[388, 409, 472, 437]",Citroen-text
07596181.jpg,Citroen-text_0127,11,"[424, 299, 484, 321]",Citroen-text
07596183.jpg,Citroen-text_0128,11,"[364, 447, 476, 473]",Citroen-text
07596183.jpg,Citroen-text_0129,11,"[374, 311, 457, 327]",Citroen-text
07649041.jpg,Citroen-text_0131,11,"[561, 452, 625, 482]",Citroen-text
07649041.jpg,Citroen-text_0132,11,"[358, 320, 424, 365]",Citroen-text
07649042.jpg,Citroen-text_0135,11,"[448, 385, 647, 426]",Citroen-text
07596186.jpg,Citroen-text_0137,11,"[289, 169, 382, 215]",Citroen-text
07596186.jpg,Citroen-text_0138,11,"[267, 336, 394, 402]",Citroen-text
07649044.jpg,Citroen-text_0139,11,"[329, 818, 458, 838]",Citroen-text
07649044.jpg,Citroen-text_0140,11,"[449, 972, 587, 997]",Citroen-text
07649044.jpg,Citroen-text_0142,11,"[376, 1021, 420, 1038]",Citroen-text
07649049.jpg,Citroen-text_0144,11,"[220, 220, 510, 257]",Citroen-text
07649049.jpg,Citroen-text_0145,11,"[355, 558, 513, 587]",Citroen-text
07582847.jpg,Citroen-text_0150,11,"[273, 219, 349, 257]",Citroen-text
07582847.jpg,Citroen-text_0151,11,"[280, 354, 392, 405]",Citroen-text
07582854.jpg,Citroen-text_0152,11,"[487, 311, 544, 320]",Citroen-text
07582854.jpg,Citroen-text_0153,11,"[563, 439, 649, 464]",Citroen-text
07591885.jpg,Citroen-text_0154,11,"[452, 72, 562, 106]",Citroen-text
07582877.jpg,Citroen-text_0157,11,"[324, 285, 400, 301]",Citroen-text
07582877.jpg,Citroen-text_0158,11,"[378, 397, 481, 422]",Citroen-text
07596212.jpg,Citroen-text_0159,11,"[385, 185, 525, 221]",Citroen-text
07596212.jpg,Citroen-text_0160,11,"[375, 340, 508, 376]",Citroen-text
07596212.jpg,Citroen-text_0161,11,"[535, 412, 564, 428]",Citroen-text
07582879.jpg,Citroen-text_0163,11,"[431, 404, 554, 438]",Citroen-text
07582879.jpg,Citroen-text_0164,11,"[399, 269, 485, 290]",Citroen-text
07596214.jpg,Citroen-text_0165,11,"[390, 425, 572, 464]",Citroen-text
07596214.jpg,Citroen-text_0167,11,"[94, 317, 197, 382]",Citroen-text
07596216.jpg,Citroen-text_0168,11,"[449, 216, 568, 265]",Citroen-text
07596216.jpg,Citroen-text_0169,11,"[537, 387, 649, 436]",Citroen-text
07596216.jpg,Citroen-text_0170,11,"[297, 234, 366, 283]",Citroen-text
07596216.jpg,Citroen-text_0171,11,"[462, 409, 498, 430]",Citroen-text
07596218.jpg,Citroen-text_0173,11,"[434, 363, 517, 385]",Citroen-text
07596218.jpg,Citroen-text_0174,11,"[439, 273, 530, 294]",Citroen-text
07596221.jpg,Citroen-text_0175,11,"[437, 292, 508, 348]",Citroen-text
07596221.jpg,Citroen-text_0179,11,"[363, 122, 410, 136]",Citroen-text
07596224.jpg,Citroen-text_0180,11,"[240, 902, 511, 1018]",Citroen-text
07596224.jpg,Citroen-text_0183,11,"[284, 233, 385, 269]",Citroen-text
07630049.jpg,Citroen-text_0184,11,"[480, 184, 580, 210]",Citroen-text
07630049.jpg,Citroen-text_0185,11,"[512, 293, 609, 325]",Citroen-text
07596228.jpg,Citroen-text_0186,11,"[524, 272, 606, 341]",Citroen-text
07596228.jpg,Citroen-text_0187,11,"[392, 88, 435, 119]",Citroen-text
07596233.jpg,Citroen-text_0189,11,"[304, 230, 419, 250]",Citroen-text
07596233.jpg,Citroen-text_0190,11,"[366, 343, 475, 364]",Citroen-text
07596239.jpg,Citroen-text_0193,11,"[88, 102, 293, 162]",Citroen-text
07582934.jpg,Citroen-text_0196,11,"[375, 395, 473, 419]",Citroen-text
07582935.jpg,Citroen-text_0200,11,"[142, 227, 241, 259]",Citroen-text
07582935.jpg,Citroen-text_0201,11,"[126, 334, 224, 378]",Citroen-text
07582938.jpg,Citroen-text_0204,11,"[156, 225, 213, 253]",Citroen-text
07582938.jpg,Citroen-text_0206,11,"[367, 317, 460, 356]",Citroen-text
07596346.jpg,Citroen-text_0209,11,"[372, 196, 487, 229]",Citroen-text
07596346.jpg,Citroen-text_0210,11,"[325, 312, 428, 345]",Citroen-text
07596346.jpg,Citroen-text_0213,11,"[452, 370, 478, 385]",Citroen-text
07596348.jpg,Citroen-text_0214,11,"[461, 300, 536, 311]",Citroen-text
07596348.jpg,Citroen-text_0215,11,"[535, 396, 618, 410]",Citroen-text
07596350.jpg,Citroen-text_0218,11,"[261, 200, 415, 245]",Citroen-text
07596350.jpg,Citroen-text_0219,11,"[252, 357, 392, 397]",Citroen-text
07596350.jpg,Citroen-text_0220,11,"[186, 388, 223, 408]",Citroen-text
07596350.jpg,Citroen-text_0221,11,"[417, 430, 452, 445]",Citroen-text
07596352.jpg,Citroen-text_0223,11,"[558, 396, 623, 419]",Citroen-text
07638359.jpg,Citroen-text_0224,11,"[343, 248, 423, 278]",Citroen-text
07638361.jpg,Citroen-text_0226,11,"[398, 183, 490, 212]",Citroen-text
07638362.jpg,Citroen-text_0228,11,"[441, 263, 506, 287]",Citroen-text
07638362.jpg,Citroen-text_0229,11,"[494, 374, 584, 410]",Citroen-text
07638363.jpg,Citroen-text_0230,11,"[243, 275, 308, 291]",Citroen-text
07638364.jpg,Citroen-text_0231,11,"[395, 228, 461, 248]",Citroen-text
07638364.jpg,Citroen-text_0232,11,"[316, 353, 411, 378]",Citroen-text
07638365.jpg,Citroen-text_0234,11,"[311, 195, 410, 228]",Citroen-text
07638374.jpg,Citroen-text_0235,11,"[491, 269, 558, 295]",Citroen-text
07638375.jpg,Citroen-text_0238,11,"[595, 316, 683, 382]",Citroen-text
07638376.jpg,Citroen-text_0242,11,"[265, 281, 313, 309]",Citroen-text
07638376.jpg,Citroen-text_0244,11,"[469, 352, 539, 374]",Citroen-text
07638377.jpg,Citroen-text_0246,11,"[438, 430, 531, 455]",Citroen-text
07638377.jpg,Citroen-text_0247,11,"[372, 325, 470, 352]",Citroen-text
07638380.jpg,Citroen-text_0250,11,"[397, 400, 525, 467]",Citroen-text
07638380.jpg,Citroen-text_0251,11,"[315, 49, 451, 96]",Citroen-text
07638382.jpg,Citroen-text_0254,11,"[399, 87, 478, 115]",Citroen-text
07638388.jpg,Citroen-text_0255,11,"[425, 387, 507, 409]",Citroen-text
07638388.jpg,Citroen-text_0256,11,"[491, 242, 571, 263]",Citroen-text
07638388.jpg,Citroen-text_0257,11,"[649, 243, 703, 290]",Citroen-text
07638391.jpg,Citroen-text_0260,11,"[286, 319, 363, 354]",Citroen-text
07638394.jpg,Citroen-text_0262,11,"[514, 366, 604, 396]",Citroen-text
07638394.jpg,Citroen-text_0263,11,"[452, 267, 539, 293]",Citroen-text
07602625.jpg,Citroen-text_0270,11,"[322, 596, 506, 629]",Citroen-text
07602625.jpg,Citroen-text_0271,11,"[272, 710, 482, 738]",Citroen-text
07602625.jpg,Citroen-text_0272,11,"[280, 1026, 486, 1062]",Citroen-text
07602625.jpg,Citroen-text_0273,11,"[538, 1080, 584, 1109]",Citroen-text
07602625.jpg,Citroen-text_0274,11,"[190, 1080, 234, 1103]",Citroen-text
07602626.jpg,Citroen-text_0276,11,"[313, 208, 437, 227]",Citroen-text
07602630.jpg,Citroen-text_0281,11,"[274, 813, 532, 920]",Citroen-text
07602630.jpg,Citroen-text_0282,11,"[314, 624, 416, 662]",Citroen-text
07642451.jpg,Citroen-text_0287,11,"[436, 274, 539, 296]",Citroen-text
07642451.jpg,Citroen-text_0288,11,"[642, 313, 692, 346]",Citroen-text
07642451.jpg,Citroen-text_0289,11,"[367, 411, 478, 439]",Citroen-text
07642452.jpg,Citroen-text_0292,11,"[373, 222, 491, 251]",Citroen-text
07642452.jpg,Citroen-text_0293,11,"[429, 342, 545, 365]",Citroen-text
07642453.jpg,Citroen-text_0296,11,"[375, 347, 483, 404]",Citroen-text
07642453.jpg,Citroen-text_0297,11,"[309, 60, 411, 112]",Citroen-text
07642455.jpg,Citroen-text_0300,11,"[334, 208, 484, 238]",Citroen-text
07642455.jpg,Citroen-text_0301,11,"[299, 366, 447, 401]",Citroen-text
07642455.jpg,Citroen-text_0303,11,"[486, 413, 524, 427]",Citroen-text
07642455.jpg,Citroen-text_0304,11,"[241, 425, 271, 437]",Citroen-text
07642460.jpg,Citroen-text_0305,11,"[348, 203, 464, 232]",Citroen-text
07642460.jpg,Citroen-text_0306,11,"[226, 394, 391, 442]",Citroen-text
07642461.jpg,Citroen-text_0307,11,"[301, 332, 374, 344]",Citroen-text
07642461.jpg,Citroen-text_0308,11,"[324, 427, 420, 449]",Citroen-text
07642462.jpg,Citroen-text_0309,11,"[397, 385, 515, 416]",Citroen-text
07642462.jpg,Citroen-text_0310,11,"[382, 260, 471, 272]",Citroen-text
07642463.jpg,Citroen-text_0311,11,"[347, 200, 454, 225]",Citroen-text
07642463.jpg,Citroen-text_0312,11,"[432, 396, 580, 435]",Citroen-text
07642464.jpg,Citroen-text_0313,11,"[327, 270, 396, 282]",Citroen-text
07642464.jpg,Citroen-text_0314,11,"[358, 396, 469, 425]",Citroen-text
07642467.jpg,Citroen-text_0315,11,"[403, 407, 498, 439]",Citroen-text
07642467.jpg,Citroen-text_0316,11,"[465, 278, 533, 304]",Citroen-text
07648073.jpg,Citroen-text_0320,11,"[308, 716, 476, 744]",Citroen-text
07648073.jpg,Citroen-text_0321,11,"[313, 649, 481, 682]",Citroen-text
07648073.jpg,Citroen-text_0322,11,"[571, 1044, 618, 1072]",Citroen-text
07700535.jpg,CocaCola_0000,12,"[278, 188, 441, 292]",CocaCola
07637905.jpg,CocaCola_0001,12,"[0, 125, 137, 190]",CocaCola
07675197.jpg,CocaCola_0006,12,"[419, 368, 800, 512]",CocaCola
07596668.jpg,CocaCola_0010,12,"[300, 0, 365, 39]",CocaCola
07596670.jpg,CocaCola_0011,12,"[357, 335, 452, 418]",CocaCola
07596671.jpg,CocaCola_0012,12,"[596, 214, 661, 273]",CocaCola
07596738.jpg,CocaCola_0019,12,"[387, 958, 451, 1056]",CocaCola
07596738.jpg,CocaCola_0020,12,"[256, 873, 321, 963]",CocaCola
07596742.jpg,CocaCola_0021,12,"[445, 193, 519, 273]",CocaCola
07675476.jpg,CocaCola_0022,12,"[239, 354, 468, 408]",CocaCola
07642138.jpg,CocaCola_0023,12,"[32, 193, 127, 236]",CocaCola
07642141.jpg,CocaCola_0024,12,"[0, 369, 94, 434]",CocaCola
07642141.jpg,CocaCola_0025,12,"[304, 468, 400, 535]",CocaCola
07642141.jpg,CocaCola_0026,12,"[559, 76, 616, 131]",CocaCola
07642142.jpg,CocaCola_0027,12,"[562, 0, 633, 18]",CocaCola
07584014.jpg,CocaCola_0029,12,"[168, 0, 410, 123]",CocaCola
07584014.jpg,CocaCola_0030,12,"[528, 0, 780, 167]",CocaCola
07584014.jpg,CocaCola_0031,12,"[670, 216, 800, 494]",CocaCola
07584018.jpg,CocaCola_0032,12,"[329, 383, 413, 450]",CocaCola
07665230.jpg,CocaCola_0037,12,"[524, 17, 634, 59]",CocaCola
07665230.jpg,CocaCola_0038,12,"[528, 179, 638, 221]",CocaCola
07584044.jpg,CocaCola_0041,12,"[635, 978, 800, 1195]",CocaCola
07584044.jpg,CocaCola_0042,12,"[656, 49, 800, 428]",CocaCola
07584044.jpg,CocaCola_0043,12,"[390, 516, 663, 700]",CocaCola
07665246.jpg,CocaCola_0044,12,"[562, 183, 710, 244]",CocaCola
07630032.jpg,CocaCola_0046,12,"[513, 288, 575, 318]",CocaCola
07665254.jpg,CocaCola_0047,12,"[473, 155, 637, 216]",CocaCola
07629201.jpg,CocaCola_0048,12,"[55, 174, 97, 212]",CocaCola
07629201.jpg,CocaCola_0049,12,"[660, 252, 746, 290]",CocaCola
07665304.jpg,CocaCola_0052,12,"[480, 532, 568, 576]",CocaCola
07629237.jpg,CocaCola_0054,12,"[249, 163, 320, 191]",CocaCola
07667221.jpg,CocaCola_0058,12,"[705, 253, 756, 275]",CocaCola
07667221.jpg,CocaCola_0059,12,"[585, 245, 633, 264]",CocaCola
07667221.jpg,CocaCola_0060,12,"[496, 264, 546, 288]",CocaCola
07667221.jpg,CocaCola_0061,12,"[417, 288, 468, 305]",CocaCola
07667221.jpg,CocaCola_0062,12,"[297, 273, 345, 290]",CocaCola
07667221.jpg,CocaCola_0063,12,"[362, 209, 400, 228]",CocaCola
07667221.jpg,CocaCola_0065,12,"[120, 238, 170, 258]",CocaCola
07667221.jpg,CocaCola_0066,12,"[175, 194, 223, 213]",CocaCola
07667221.jpg,CocaCola_0067,12,"[239, 117, 282, 138]",CocaCola
07665369.jpg,CocaCola_0070,12,"[56, 0, 101, 35]",CocaCola
07665369.jpg,CocaCola_0071,12,"[54, 142, 104, 186]",CocaCola
07665369.jpg,CocaCola_0072,12,"[547, 3, 643, 39]",CocaCola
07665369.jpg,CocaCola_0073,12,"[540, 150, 642, 189]",CocaCola
07629357.jpg,CocaCola_0081,12,"[531, 195, 589, 224]",CocaCola
07629357.jpg,CocaCola_0082,12,"[607, 13, 662, 42]",CocaCola
07702436.jpg,CocaCola_0083,12,"[119, 415, 191, 445]",CocaCola
07703052.jpg,CocaCola_0084,12,"[309, 209, 498, 330]",CocaCola
07702475.jpg,CocaCola_0085,12,"[52, 16, 800, 362]",CocaCola
07590927.jpg,Cofidis_0002,13,"[524, 155, 781, 391]",Cofidis
07590927.jpg,Cofidis_0003,13,"[194, 169, 383, 359]",Cofidis
07596666.jpg,Cofidis_0006,13,"[201, 105, 364, 286]",Cofidis
07596668.jpg,Cofidis_0009,13,"[400, 31, 475, 120]",Cofidis
07596671.jpg,Cofidis_0017,13,"[353, 44, 425, 123]",Cofidis
07596671.jpg,Cofidis_0018,13,"[709, 6, 800, 98]",Cofidis
07596671.jpg,Cofidis_0019,13,"[706, 312, 800, 407]",Cofidis
07602180.jpg,Cofidis_0021,13,"[646, 450, 800, 604]",Cofidis
07602180.jpg,Cofidis_0022,13,"[477, 449, 596, 604]",Cofidis
07602180.jpg,Cofidis_0024,13,"[231, 444, 395, 593]",Cofidis
07602202.jpg,Cofidis_0029,13,"[178, 177, 218, 238]",Cofidis
07596738.jpg,Cofidis_0031,13,"[85, 85, 194, 178]",Cofidis
07596738.jpg,Cofidis_0032,13,"[385, 308, 464, 406]",Cofidis
07596742.jpg,Cofidis_0035,13,"[687, 103, 766, 175]",Cofidis
07596742.jpg,Cofidis_0036,13,"[189, 274, 267, 358]",Cofidis
07602279.jpg,Cofidis_0039,13,"[75, 60, 151, 131]",Cofidis
07602279.jpg,Cofidis_0041,13,"[371, 60, 442, 132]",Cofidis
07602279.jpg,Cofidis_0042,13,"[661, 62, 733, 133]",Cofidis
07602287.jpg,Cofidis_0051,13,"[82, 41, 153, 108]",Cofidis
07602287.jpg,Cofidis_0053,13,"[647, 40, 718, 108]",Cofidis
07602287.jpg,Cofidis_0056,13,"[367, 43, 435, 107]",Cofidis
07584014.jpg,Cofidis_0064,13,"[0, 157, 202, 419]",Cofidis
07584044.jpg,Cofidis_0072,13,"[150, 70, 485, 383]",Cofidis
07699811.jpg,Dexia_0000,14,"[198, 506, 340, 576]",Dexia
07699811.jpg,Dexia_0001,14,"[281, 726, 330, 755]",Dexia
07699797.jpg,Dexia_0002,14,"[56, 249, 169, 365]",Dexia
07699851.jpg,Dexia_0004,14,"[359, 486, 485, 540]",Dexia
07699815.jpg,Dexia_0005,14,"[449, 488, 620, 581]",Dexia
07700751.jpg,Dexia_0009,14,"[396, 178, 475, 226]",Dexia
07700752.jpg,Dexia_0012,14,"[347, 206, 424, 232]",Dexia
07700759.jpg,Dexia_0015,14,"[575, 345, 624, 365]",Dexia
07700772.jpg,Dexia_0016,14,"[472, 240, 540, 298]",Dexia
07700762.jpg,Dexia_0018,14,"[433, 157, 518, 196]",Dexia
07700779.jpg,Dexia_0022,14,"[92, 156, 166, 176]",Dexia
07700779.jpg,Dexia_0024,14,"[645, 190, 720, 224]",Dexia
07700788.jpg,Dexia_0025,14,"[282, 146, 350, 179]",Dexia
07700795.jpg,Dexia_0030,14,"[398, 195, 441, 225]",Dexia
07700800.jpg,Dexia_0033,14,"[352, 277, 461, 325]",Dexia
07700640.jpg,Dexia_0035,14,"[351, 192, 403, 232]",Dexia
07700643.jpg,Dexia_0038,14,"[498, 271, 638, 329]",Dexia
07700649.jpg,Dexia_0041,14,"[458, 255, 570, 302]",Dexia
07700645.jpg,Dexia_0043,14,"[403, 282, 547, 345]",Dexia
07700675.jpg,Dexia_0045,14,"[0, 413, 122, 492]",Dexia
07700675.jpg,Dexia_0047,14,"[320, 437, 365, 470]",Dexia
07700698.jpg,Dexia_0050,14,"[384, 132, 468, 185]",Dexia
07700683.jpg,Dexia_0052,14,"[22, 188, 80, 233]",Dexia
07700683.jpg,Dexia_0053,14,"[366, 125, 449, 163]",Dexia
07700661.jpg,Dexia_0060,14,"[138, 141, 227, 174]",Dexia
07700661.jpg,Dexia_0061,14,"[223, 296, 266, 314]",Dexia
07700686.jpg,Dexia_0069,14,"[429, 275, 474, 294]",Dexia
07700695.jpg,Dexia_0083,14,"[325, 349, 441, 417]",Dexia
07700689.jpg,Dexia_0085,14,"[320, 346, 422, 400]",Dexia
07700692.jpg,Dexia_0086,14,"[337, 291, 500, 349]",Dexia
07700692.jpg,Dexia_0087,14,"[218, 400, 268, 433]",Dexia
07700692.jpg,Dexia_0088,14,"[335, 369, 398, 433]",Dexia
07702523.jpg,Dexia_0090,14,"[54, 248, 166, 368]",Dexia
07702525.jpg,Dexia_0092,14,"[200, 509, 340, 576]",Dexia
07702525.jpg,Dexia_0093,14,"[281, 724, 330, 757]",Dexia
07702526.jpg,Dexia_0095,14,"[445, 488, 625, 579]",Dexia
07702527.jpg,Dexia_0098,14,"[339, 462, 487, 522]",Dexia
07603297.jpg,Dexia_0101,14,"[276, 252, 424, 307]",Dexia
07603298.jpg,Dexia_0102,14,"[338, 235, 460, 299]",Dexia
07702548.jpg,Dexia_0103,14,"[244, 399, 464, 523]",Dexia
07702550.jpg,Dexia_0109,14,"[291, 135, 379, 180]",Dexia
07702552.jpg,Dexia_0115,14,"[252, 377, 392, 462]",Dexia
07702552.jpg,Dexia_0116,14,"[424, 862, 532, 909]",Dexia
07702553.jpg,Dexia_0118,14,"[59, 122, 138, 147]",Dexia
07702553.jpg,Dexia_0120,14,"[638, 159, 717, 195]",Dexia
07702555.jpg,Dexia_0123,14,"[243, 512, 359, 647]",Dexia
07702556.jpg,Dexia_0125,14,"[324, 672, 561, 823]",Dexia
07702558.jpg,Dexia_0135,14,"[0, 371, 121, 461]",Dexia
07702558.jpg,Dexia_0137,14,"[335, 401, 388, 436]",Dexia
07702559.jpg,Dexia_0141,14,"[338, 387, 567, 489]",Dexia
07603317.jpg,Dexia_0143,14,"[330, 144, 428, 177]",Dexia
07603317.jpg,Dexia_0144,14,"[562, 165, 646, 195]",Dexia
07702561.jpg,Dexia_0159,14,"[500, 265, 658, 327]",Dexia
07702562.jpg,Dexia_0161,14,"[471, 250, 596, 302]",Dexia
07702564.jpg,Dexia_0170,14,"[245, 693, 511, 837]",Dexia
07702565.jpg,Dexia_0171,14,"[385, 371, 630, 454]",Dexia
07702565.jpg,Dexia_0172,14,"[376, 491, 466, 580]",Dexia
07702565.jpg,Dexia_0173,14,"[204, 539, 275, 577]",Dexia
07702571.jpg,Dexia_0187,14,"[141, 144, 240, 183]",Dexia
07702571.jpg,Dexia_0188,14,"[230, 306, 284, 325]",Dexia
07702574.jpg,Dexia_0195,14,"[290, 113, 375, 173]",Dexia
07702576.jpg,Dexia_0198,14,"[20, 186, 83, 233]",Dexia
07702576.jpg,Dexia_0199,14,"[364, 122, 451, 162]",Dexia
07702577.jpg,Dexia_0208,14,"[51, 135, 160, 175]",Dexia
07702577.jpg,Dexia_0211,14,"[498, 319, 546, 340]",Dexia
07702577.jpg,Dexia_0214,14,"[457, 118, 486, 158]",Dexia
07702578.jpg,Dexia_0215,14,"[223, 242, 391, 353]",Dexia
07702578.jpg,Dexia_0216,14,"[102, 342, 148, 379]",Dexia
07702578.jpg,Dexia_0217,14,"[395, 600, 441, 651]",Dexia
07702584.jpg,Dexia_0218,14,"[573, 263, 662, 342]",Dexia
07702584.jpg,Dexia_0219,14,"[550, 506, 591, 531]",Dexia
07702585.jpg,Dexia_0220,14,"[321, 188, 412, 217]",Dexia
07702586.jpg,Dexia_0223,14,"[396, 176, 496, 235]",Dexia
07702588.jpg,Dexia_0226,14,"[543, 180, 660, 240]",Dexia
07702589.jpg,Dexia_0229,14,"[636, 366, 694, 398]",Dexia
07702594.jpg,Dexia_0232,14,"[473, 818, 535, 866]",Dexia
07702599.jpg,Dexia_0234,14,"[526, 240, 606, 304]",Dexia
07585032.jpg,Dexia_0238,14,"[287, 275, 489, 442]",Dexia
07585057.jpg,Dexia_0239,14,"[106, 321, 224, 369]",Dexia
07585057.jpg,Dexia_0240,14,"[559, 322, 653, 386]",Dexia
07585070.jpg,Dexia_0241,14,"[598, 154, 696, 185]",Dexia
07603408.jpg,Dexia_0242,14,"[231, 113, 320, 140]",Dexia
07603413.jpg,Dexia_0244,14,"[379, 482, 463, 534]",Dexia
07603423.jpg,Dexia_0254,14,"[405, 261, 446, 280]",Dexia
07603433.jpg,Dexia_0255,14,"[112, 228, 170, 262]",Dexia
07603433.jpg,Dexia_0256,14,"[313, 204, 372, 235]",Dexia
